stimulus,trustworthy,attractive,dominant,smart,age,gender,weight,typical,happy,familiar,outgoing,memorable,well-groomed,long-haired,smug,dorky,skin-color,hair-color,alert,cute,privileged,liberal,asian,middle-eastern,hispanic,islander,native,black,white,looks-like-you,gay,electable,godly,outdoors
906,52.08450704,40.38461538,44.22222222,48.42424242,35.5625,85.48648649,43.22222222,63.79487179,67.97058824,36.19444444,63.63636364,43.44736842,29.05405405,26.41666667,35.25,41.91891892,26.97560976,67.41025641,63.83783784,39.65789474,46.69444444,60.40625,3.794117647,23.57894737,24.85294118,13.875,17.35294118,6.184210526,88.08108108,23.89473684,45.79487179,38.75675676,47.60606061,41.20512821
907,72.64788732,63.225,32.075,59.175,24.71428571,16.33333333,46.94871795,64.96774194,75.91428571,46.77142857,76.28205128,50.20512821,75.94444444,73.41025641,28.6097561,23.31428571,20.64285714,54.76923077,64.90322581,70.91891892,53.05263158,60,57.57894737,25.45714286,32.64864865,35.14285714,35.25,8.393939394,52.2,20.925,21.45945946,49.15151515,68.18918919,93.12820513
908,51.46575342,49.10526316,47.44117647,55.5,23.28571429,68.08108108,24.92105263,52.2,46.29411765,38.97368421,42.2972973,62.23529412,79.20588235,28.71052632,47.5,50.02631579,8.975,28.31707317,59.52631579,46.24324324,71.36111111,48.02777778,3.131578947,3.27027027,3.631578947,2.473684211,8.945945946,2.314285714,96.05555556,21.12820513,67.89473684,39.63888889,52.85714286,8.868421053
909,57.04347826,36.13157895,40.66666667,44.27777778,57.75555556,26.92105263,71.33333333,56.52777778,75.65,37.63888889,68.2,47.74358974,60.65714286,54.05405405,37.575,36.28947368,11.10526316,17.4,53.97297297,30.30769231,46.59459459,40.57894737,2.694444444,8.709677419,8.228571429,12.97222222,8.95,2.333333333,94.05405405,17.18421053,21.88888889,42,70.05263158,70.97222222
910,67.01333333,42.27027027,45.4,62.7804878,52.36956522,31.5,51.71428571,59.62857143,84.73529412,38.2,78,45.57142857,67.38461538,31,33.33333333,39.05714286,25.48717949,48.34146341,65.825,41.46153846,51.825,46.47058824,4.297297297,18.45454545,31.72222222,11.8,18.5,5.305555556,91.68421053,18.54285714,47.75675676,67.77777778,59.25,33.14705882
911,64,44.3030303,38.08108108,60.23684211,39.90697674,24.89473684,41.47222222,49.97368421,70.87804878,40.58536585,67.36842105,48.39393939,75.76315789,43.38888889,37.82051282,38.36842105,29.97619048,73.18421053,65.86842105,53.61538462,45.38888889,54.2972973,18.23076923,61.2,52.1025641,27.79411765,42.74285714,7.27027027,73.32432432,18.76315789,36.91891892,46.36363636,64.30555556,60.63888889
912,65.28571429,59.65789474,50.95238095,60.74285714,29.63265306,79.76923077,42.26190476,55.75757576,68.26470588,38.54054054,68.6,52.67567568,71.97142857,20.15384615,42.61538462,24,58.07142857,91.44444444,65.675,54.06818182,41.36111111,55.28571429,54.85714286,64.55263158,73.76315789,74.27777778,57.82857143,48.53658537,14.71428571,13.61111111,37.11428571,53.85714286,57.75,89.76470588
913,58.27272727,45.32352941,37.675,51.58974359,22.88636364,69.97222222,40.18421053,48.20512821,58.75,30.56097561,61.7027027,47.64705882,76.11111111,18.21052632,35.35897436,38.275,22.97435897,55.85714286,55.625,49.74418605,43.16666667,51.81081081,52.66666667,28.71428571,43.11428571,61.3125,55.12121212,9.684210526,45.19444444,17.23529412,42.22857143,28.1627907,62.82352941,78.92307692
914,59.1,53.64864865,46.45238095,54.34285714,31.325,85.67647059,39.91666667,50.17142857,64,42.82926829,70.43243243,59.79411765,34.7027027,33.23684211,37.13157895,34.07894737,54.69047619,94,60.02777778,40.83333333,41.03030303,64.73684211,85.56756757,33.53658537,30.5,77.16666667,61.45714286,23.9,12.35897436,12.7027027,29.51219512,37.81578947,48.05,20.31707317
915,53.36363636,59,46.75,61.67647059,32.88095238,14.66666667,43.38709677,53.13888889,46.22857143,32.2972973,41.57142857,52.05263158,79.38235294,63.91428571,45.07317073,16.75,27.62162162,72,62.42857143,56.92105263,47.06060606,54.32352941,89.79487179,25.86486486,20.15789474,62.88235294,52.45714286,12.97058824,15.70588235,11,19,60.79069767,58,86.64864865
916,46.01388889,36.80555556,66.775,49.05405405,61.82926829,89,55.86111111,65.82857143,42.08333333,50.4,40.51515152,37.59375,50.64705882,5.342857143,48,19.55263158,17.65853659,18.48571429,49.62857143,21.34146341,52.12820513,24.39473684,3.529411765,34.52631579,28.86111111,13.10526316,19.67647059,5.4,89.52777778,27.87804878,19.82051282,58.30952381,62.05263158,17.24242424
917,59.8625,43.46153846,61.94871795,51.34210526,61.68085106,88.61538462,62.78378378,61.54054054,69.83333333,41.64864865,62.10810811,50.7,53.39473684,1.210526316,39.2,35.23529412,38.975,9.818181818,48.25581395,31.1025641,52.59375,30.05405405,9.891891892,41.84848485,41.97058824,29.94736842,23.525,17.21052632,76.77777778,21.74358974,19.91666667,59.7,61.55263158,79.81818182
918,62.75,63.14285714,28.5,49.90909091,20.34146341,9.742857143,34.19444444,41.44444444,44.35294118,39.02380952,42.37837838,66.29411765,87.02702703,69.62162162,35.18918919,20.08571429,6.447368421,96.14634146,64.4,70.8372093,51.15151515,59.03030303,97.27027027,12.63157895,7.375,44.53658537,24.38888889,4.882352941,10.71428571,8.142857143,19.15789474,29.02380952,57.22222222,51.69444444
919,79.01204819,56.67741935,22.67567568,41.26470588,5.9375,33.58333333,33.20588235,55.88235294,72.63636364,36.60606061,67.61764706,54.27027027,76.5,31.13513514,17.87804878,15.14285714,19.07317073,35.71428571,63,78.28205128,48.5,53.13513514,27,46.47058824,59.18181818,46.31428571,33.08823529,25.17948718,52.78947368,12.58974359,17.41025641,13.54761905,72.43243243,90
920,51.37837838,52.57575758,41.11764706,46.05882353,26.84090909,18,40.94871795,47.88571429,60.97142857,41.77142857,56.08108108,54.77419355,78.89189189,48.925,37.94871795,41.20512821,25.16216216,59.05405405,65.81578947,61.38461538,61.975,65.52777778,8.275,40.21875,20.67567568,13.31428571,14.1025641,4.361111111,86.13513514,17.86111111,31.86486486,47.66666667,51.44736842,34.4375
921,73.10810811,47.61764706,40,69.38235294,26.06382979,35.15789474,44.30769231,50.48571429,67.57894737,29.69047619,57.25714286,48.02564103,81.38461538,44.65,30.58974359,56.44736842,25.02325581,86.36111111,64.2972973,54.81081081,42.45454545,53.58823529,91.88235294,17.37837838,17.25,57.55882353,48.07894737,9.842105263,13.64102564,11.15384615,52.91891892,54.45238095,57.57894737,14.88571429
922,61.01333333,65.05714286,39.725,62,27.25,15,57.5,52.69444444,54.74285714,31.81578947,48.04878049,50.6875,81.07692308,79.30769231,42.4,20.16216216,19.90697674,93.87179487,51.26315789,63.43589744,44.83333333,57.74285714,97.55263158,19.02941176,8.428571429,59.14285714,43.36842105,5.361111111,12.60606061,8.87804878,14.825,47.80555556,59.63888889,24.92105263
923,74.6125,43.21212121,21.11627907,46.62857143,7.625,65.08108108,37.82352941,44.15384615,34.07894737,34,47.54054054,55.075,77.75675676,20.58333333,20.39473684,25.58536585,11.74358974,81.64864865,72.24324324,74.19512195,34.21212121,51.05555556,93.09756098,23.33333333,23.86842105,62.27777778,46.425,6.470588235,17.96875,8.371428571,14.6,9.853658537,65.7027027,55.33333333
924,46.26315789,44.67567568,49.3902439,62.86486486,29.91304348,51.08571429,49.48648649,46.61111111,39.41666667,34.83333333,36.59459459,39.81081081,69.73684211,39.33333333,55.43589744,40.68421053,23.29268293,81.08333333,58.19444444,32.675,43.58974359,58.38888889,70.19512195,33.88571429,39.17647059,58.63888889,67.23809524,16.04878049,32.2972973,16.59459459,56.23684211,46.07692308,50.38461538,77.38888889
925,71.25641026,60.72972973,48.08571429,64.79411765,34.74418605,15.76923077,47.21428571,64.05882353,73.38235294,55.65853659,66.97058824,44.39393939,74.72727273,57.33333333,34.82857143,44.09375,19.82222222,73.97142857,62.14285714,58.6,54.58823529,56.52777778,18.97297297,38.14705882,45.51428571,23.65789474,34.48571429,8.027027027,80.52777778,25.28947368,31.65714286,69.48888889,58.16666667,41.17073171
926,68.91780822,79,37.31578947,60.54285714,27.10638298,11.33333333,37.6097561,65.05405405,74.62857143,62.69444444,71.27027027,59.31578947,83.11111111,77,33.62857143,15.14705882,15.39583333,50.63157895,63.68571429,77.56097561,66.4,54.17142857,3.184210526,18.71052632,19.74285714,8.833333333,15.35897436,4.184210526,94.08108108,22.72972973,16.25714286,64.10526316,69.08333333,57.4
927,53.63291139,55.82352941,57.89189189,66.97058824,37.3255814,84.94594595,44,62.79411765,52.15789474,52.475,47.83783784,46,46.65714286,18.90909091,53.88571429,46.45945946,28.45,73.39473684,49.76470588,41.18421053,62.07894737,52.94736842,3.95,25.35294118,26.13157895,13.05555556,15.3902439,4.948717949,85.08333333,25.54285714,49.52631579,64.83783784,52.97142857,13.54054054
928,43.01234568,51.25714286,59.61538462,55.54285714,37.11363636,87.85365854,22.375,61.30555556,28.34210526,45.66666667,34.5,42.17647059,41.55882353,24.16666667,39.57142857,35.02631579,13.04761905,75.76315789,43.05882353,28.425,53.73529412,41.25714286,3.166666667,32.69230769,27.45714286,10.32352941,10.20512821,3.75,93.71794872,24.63157895,36.88571429,53.84615385,54.40540541,91.44444444
929,81.74324324,60.625,21.94444444,46,9.088888889,12.89189189,38.74285714,59.39393939,69.63888889,46.63636364,68.58823529,58.125,77.44736842,56.61111111,21.26315789,19.54285714,17.62162162,62.75757576,65.68571429,81.59459459,50.5,54.6,53.05714286,31.26470588,45.05714286,42.63157895,44.675,6.25,66.89189189,14.78947368,11.30769231,15.41463415,69.77777778,60.075
930,44.74074074,41.93939394,69.19444444,61.225,43.43478261,85.94871795,62.64102564,61.45714286,30.93939394,50.21428571,41.75,42.24242424,40.40540541,15.14705882,42.86842105,39.94594595,24.8,77.20588235,54.64705882,27.06976744,64.25,35,5.685714286,45.51428571,31.30555556,17.225,23.23076923,3.96875,83.97058824,25.74193548,17.47368421,74.76190476,62.09090909,11.72222222
931,56.6375,59.77777778,52.25641026,63.2972973,33.91111111,80.67567568,38.92307692,64.88888889,60.67567568,49.23076923,61.45454545,43.32352941,82.16666667,13.61111111,45.58536585,25.29411765,13.16666667,74.75,58.82857143,41.79487179,74.425,30.59459459,5.941176471,18.77142857,20.66666667,14.56756757,14.59459459,4.675675676,93.57142857,32.34285714,35.26315789,77.34210526,67.875,80.61538462
932,54.98765432,36.58823529,50.86486486,54.22857143,44.8372093,39.20588235,69.85714286,41.43589744,63.17647059,22.75,49.66666667,47.94285714,66.58536585,22.63888889,43.12820513,53.91428571,10.78378378,38.02702703,53.94285714,27.37777778,48.57142857,65.26470588,3.153846154,21.91666667,15.51351351,12.92307692,16.04081633,3.142857143,95.11764706,16.35897436,75.34285714,48.8,51,18.27027027
933,64.1625,42.27906977,43.12820513,54.69444444,35.675,81.31428571,52.13513514,65.57575758,82.47058824,47.29411765,79.66666667,46.4,42.25641026,8.289473684,34.73684211,55.54545455,16.44444444,61.47222222,65.86666667,40.14634146,56.17647059,51.8,5.083333333,21.27777778,26.26315789,16,15.33333333,3.818181818,93.24324324,22.88888889,45.8,55.65,58.25,90.27027027
934,60.14102564,72.56410256,50.09090909,63.03030303,29.23809524,17.47368421,36.44736842,67.88571429,61.51428571,48.47058824,52.29411765,47.72222222,83.36585366,76.74358974,41.41666667,13.11111111,28.48717949,61.27027027,60.1875,69.975,63.97142857,48.27027027,22.69047619,32.37837838,49.94871795,22.89473684,29.94594595,10.52777778,82.13513514,23.05882353,16.18918919,66.28205128,63.13888889,24.125
935,69.84146341,77.74418605,47.63414634,61.86486486,30.73333333,9.25,34.91891892,66.65789474,81.55555556,59.90625,74.39473684,54.54054054,83.13157895,77.07894737,25.54054054,15.10810811,19.13888889,36.83783784,71.97222222,74.575,68.94117647,49.27777778,5.918918919,16.52777778,22.25641026,15,13.97368421,3.945945946,92.86111111,25.59459459,15.29411765,71.87179487,70.83333333,31.44444444
936,51.55,44.15555556,64.84210526,56.44444444,55.95555556,36.3030303,54.79487179,48.94444444,43.43902439,21.02631579,41.79411765,44.02857143,74.07894737,34.575,60,19.36842105,25.48571429,41.42857143,61.875,35.725,34.73529412,42.70588235,81.81081081,23.5,42.63888889,62.5,70,6.055555556,31.05714286,12.40625,39.11428571,43.39130435,60.83333333,75.32352941
937,65.94252874,54.11904762,50.68421053,55.975,41.04255319,86.65789474,51.43243243,63.2972973,75.94594595,50.02631579,67.63157895,55.39473684,70.23684211,12.05405405,31.97297297,26.11111111,82.55263158,93.77777778,69.16666667,48.16666667,36.12820513,59.2972973,12.52777778,56.27777778,42.36585366,33.12121212,22.34210526,93.1025641,4.727272727,5.333333333,22,70.5,81.17948718,15.68421053
938,66.04878049,48.30952381,49.33333333,66.71428571,35.47727273,33.23684211,31.42105263,47.85294118,60.25,39.2972973,47.91428571,46.56097561,70.88888889,38.02702703,37.85294118,63.20588235,15.51162791,67.37837838,67.86111111,48.325,54.86486486,64.48571429,18.075,46.20588235,45.83783784,25.25,32.6097561,10.36842105,80.81578947,16.45714286,64.91428571,56.91428571,46.2972973,53.5
939,67.67901235,62.13953488,48.08108108,62.94444444,37.21428571,26.41666667,37.91891892,67.6969697,75.91666667,51.85714286,74.45714286,47.25,74.70588235,51.77777778,29.05405405,21.02857143,26.47368421,90.02631579,69.87179487,60.66666667,57.34210526,56.63888889,16.97297297,40.39473684,51.94285714,34.72222222,44.56410256,6.567567568,78.68421053,20.20588235,48.46875,68.66666667,60.96969697,19.31578947
940,61.03529412,58.14285714,60.57894737,63.68292683,46.22222222,25.96875,54.36585366,62.16666667,63.02777778,44.51428571,60.33333333,43.38235294,73.86842105,43.08333333,41.54285714,17.60606061,32.5,89.81578947,60.19444444,49.1627907,53.95238095,44.84210526,37.90697674,56.34285714,68.36363636,43.25581395,59.97435897,13.28947368,49.77777778,20.55555556,25,66.3125,70.19512195,32.48571429
941,68.35064935,38.55,26.31578947,30.5,4.634146341,49.73684211,50.12121212,41.55882353,23.27027027,28.27272727,35.85714286,52.74358974,70.68421053,28.65,19.96875,28.2,9.818181818,35.79487179,34.72222222,68.35,40.44444444,53.2,27.08108108,21,21.68571429,24.86363636,31.02631579,3.771428571,75.74285714,12.52631579,12.58823529,8.333333333,72.31428571,90.8974359
942,30.61538462,50.24324324,55.62857143,50.63157895,32.30232558,78.65,35.05714286,60.85294118,35.02631579,47.05128205,41.92105263,37.77777778,64.72222222,28.41025641,60.55882353,28.84210526,30.64864865,79.43589744,41.89189189,37.2972973,69.36111111,47.02702703,11.31707317,44.28571429,45.05405405,31.07692308,24.17948718,5.657142857,81.17948718,19.97368421,52.55555556,49.15,45.05405405,80.91891892
943,55.32051282,52.82926829,64.86842105,63.52941176,42.825,87.65,49.05714286,64.86111111,52.30555556,41.1025641,55.05714286,44.62857143,82.84615385,17.94594595,50.46875,29.38888889,51.19444444,86.5,56.15384615,42.36842105,51.04761905,41.05555556,41.26829268,78.82857143,79.64705882,62.16666667,66.36842105,32.6969697,17.43243243,10.61111111,21,69.70588235,68.94117647,87.56756757
944,56.05063291,44.86486486,45.12820513,54.79411765,31.05,73.79487179,40.89189189,54.08823529,71.39473684,36.82051282,69.41666667,40.86486486,73.80555556,26.56756757,43.26470588,51.61764706,37.36842105,78.8974359,68.20588235,44.38888889,52.28571429,53.94444444,21.41025641,66.325,63.35135135,40.88372093,55.92105263,8.285714286,61.4,19.32432432,45.28205128,42.74285714,55.02380952,19.125
945,53.35365854,49.54166667,66.05714286,63.36111111,58.81578947,88.775,32.2972973,67.51515152,68.08333333,52,62.13888889,44.13513514,79.64864865,23.16216216,41.2,34.12820513,12.60606061,34.64102564,71.22222222,27.78571429,78.56097561,26.41025641,3.763157895,11.56410256,17.94594595,8.097560976,10.88095238,2.813953488,96.11428571,23.11428571,16.75757576,75.75,74.28947368,10.39534884
946,58.98717949,53.62790698,44.92857143,60.14285714,32.5,25.11428571,60.05405405,47.97368421,43.79487179,27.57894737,49.97058824,45.79487179,71.51351351,69.79411765,31.35135135,29.76315789,13.72727273,89.80555556,51.43589744,49.675,42.07692308,59.45945946,77.40540541,31.48780488,37.975,58.54347826,66.94871795,7.769230769,23.72222222,8.303030303,30.55555556,56.44444444,56.48648649,86.11428571
947,51.40506329,34.37209302,68.94736842,64.89189189,63.29268293,30.525,52.11764706,54.13888889,23.73684211,38.28571429,27.54054054,51.84848485,70.45945946,36.65714286,33.84848485,26.34210526,31.97142857,51.45945946,47.83783784,22.15,52.58974359,40.2,43.63888889,38.41666667,54.775,50.43902439,64.95348837,10.41666667,51.36111111,11.51351351,26.55,66.28947368,65.33333333,13.94736842
948,78.79310345,53.48780488,22.91891892,36.91176471,7.675,18.59459459,55.30555556,61.81578947,69.05555556,44.18604651,64.33333333,49.16216216,79.25,56.47222222,23.71428571,19.82352941,9.820512821,22.31428571,62.47368421,80.09756098,55.18181818,54.62857143,3.435897436,7.324324324,18.31578947,15.30952381,14.38095238,2.263157895,94.44736842,10.2,11.37837838,9.5,72.10526316,24.05882353
949,63.45121951,43.06521739,47.62162162,57.45714286,44.56521739,83.10810811,56.79487179,68.08108108,87.88571429,44.11428571,75.05714286,47.09090909,39.86486486,25.91176471,38.54285714,49.63888889,24.2195122,57,68.47368421,43.25581395,64.1025641,45.10526316,2.705882353,15.33333333,29.30769231,15.38095238,12.54545455,3.242424242,91.27027027,20.81081081,51.66666667,67.17073171,61.47058824,68.81081081
950,71.22077922,58.97560976,51.62857143,60.88372093,41.64285714,17.95,51.32432432,71,76.4,53.66666667,68.91666667,46.28571429,77.07317073,68.91176471,33.02702703,22.74285714,14.88571429,41.73529412,72.68421053,52.04761905,62.47222222,41.65789474,3.72972973,7.230769231,11.51282051,15.23076923,9.325,2.8,96.17142857,20.62857143,19.33333333,73.23076923,67.08333333,26.21621622
951,64.63157895,47.675,29.4,45.65789474,10.74418605,62.88888889,32.17142857,45,49.74285714,32.45714286,52.37837838,54.54054054,64.88095238,40.64864865,29.75675676,35.74358974,17.84848485,77.58333333,52.82352941,58.26315789,47.51351351,53.40540541,55.425,48.31578947,52.24390244,43.73170732,50.28947368,10.57575758,50.84615385,11.94285714,28.78378378,9.868421053,62.33333333,40.44444444
952,53.01282051,53.17073171,55.9,56.5,36.9047619,73.75,36.2,65.28947368,53.51515152,48.47368421,53.45945946,42.5,78.10810811,30,48.57894737,40.41025641,14.45714286,48.28571429,60.69230769,40.28205128,70,43.16666667,4,9.485714286,12.66666667,12.19512195,7.794117647,2.75,93.13513514,26.72093023,42.88888889,64.80434783,58.85294118,19.1
953,54.53571429,32.24390244,58.09375,48.18421053,63.06818182,42.5,59.75675676,41.86486486,44.05714286,26.39473684,37.52941176,49.92307692,60.86111111,35.05714286,49.80555556,36.20588235,44.25714286,44.25641026,50.95238095,21.21052632,44.72972973,47.47058824,13.02325581,43.10526316,49.63414634,35.0952381,43.675,8.6,57.14705882,8.3125,51.85714286,40.82857143,68.80555556,78.82051282
